Datetime,HourMin,Tot,T5,T10,T15,T20,T25,T30,T35,T40,T45,T50,T55,T60,Rest
2013-08-25 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 07:30:00,07:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 08:00:00,08:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 08:30:00,08:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 09:00:00,09:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 09:30:00,09:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 10:00:00,10:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 10:30:00,10:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 11:00:00,11:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 11:30:00,11:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 12:00:00,12:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 12:30:00,12:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 13:00:00,13:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 13:30:00,13:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 14:00:00,14:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 14:30:00,14:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 15:00:00,15:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 15:30:00,15:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 16:00:00,16:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 16:30:00,16:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 17:00:00,17:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 17:30:00,17:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 18:00:00,18:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 18:30:00,18:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 19:00:00,19:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 19:30:00,19:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 20:00:00,20:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 20:30:00,20:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 21:00:00,21:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 21:30:00,21:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 22:00:00,22:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 22:30:00,22:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 23:00:00,23:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25 23:30:00,23:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 00:30:00,00:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 01:00:00,01:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 01:30:00,01:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 02:00:00,02:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 02:30:00,02:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 03:00:00,03:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 03:30:00,03:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 07:30:00,07:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 08:00:00,08:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-26 08:30:00,08:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-26 09:00:00,09:00, 2, 0,0,1,0,0,0,0,0,0,0,0,0,1
2013-08-26 09:30:00,09:30, 2, 0,1,0,0,0,0,0,0,0,0,0,0,1
2013-08-26 10:00:00,10:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-26 10:30:00,10:30, 2, 0,0,0,0,0,1,0,1,0,0,0,0,0
2013-08-26 11:00:00,11:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 11:30:00,11:30, 2, 0,0,0,0,0,0,1,1,0,0,0,0,0
2013-08-26 12:00:00,12:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 12:30:00,12:30, 1, 0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-26 13:00:00,13:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 13:30:00,13:30, 3, 0,0,0,0,0,1,1,0,0,0,0,0,1
2013-08-26 14:00:00,14:00, 4, 0,0,1,0,0,0,0,0,0,0,0,0,3
2013-08-26 14:30:00,14:30, 4, 0,0,0,0,0,0,2,0,0,0,0,0,2
2013-08-26 15:00:00,15:00, 4, 0,2,0,0,0,0,0,0,0,0,0,0,2
2013-08-26 15:30:00,15:30, 9, 0,0,2,0,1,2,1,0,0,0,0,0,3
2013-08-26 16:00:00,16:00, 3, 0,0,0,0,0,0,1,0,0,0,0,0,2
2013-08-26 16:30:00,16:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-26 17:00:00,17:00, 2, 0,1,0,0,0,0,0,0,0,0,0,0,1
2013-08-26 17:30:00,17:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-26 18:00:00,18:00, 2, 0,1,0,0,1,0,0,0,0,0,0,0,0
2013-08-26 18:30:00,18:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 19:00:00,19:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 19:30:00,19:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 20:00:00,20:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 20:30:00,20:30, 2, 1,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-26 21:00:00,21:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 21:30:00,21:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 22:00:00,22:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 22:30:00,22:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 23:00:00,23:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26 23:30:00,23:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 00:30:00,00:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 01:00:00,01:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 01:30:00,01:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 02:00:00,02:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 02:30:00,02:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 03:00:00,03:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 03:30:00,03:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 07:30:00,07:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 08:00:00,08:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-27 08:30:00,08:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-27 09:00:00,09:00, 3, 0,0,0,0,0,0,1,0,1,0,0,0,1
2013-08-27 09:30:00,09:30, 5, 0,0,0,0,0,1,2,0,1,0,0,0,1
2013-08-27 10:00:00,10:00, 7, 0,0,2,0,0,1,0,0,0,0,2,0,2
2013-08-27 10:30:00,10:30, 7, 0,0,0,0,0,0,2,0,1,0,2,0,2
2013-08-27 11:00:00,11:00, 3, 0,0,0,0,0,0,0,1,0,1,0,0,1
2013-08-27 11:30:00,11:30, 24, 0,2,2,1,4,2,2,6,1,3,1,0,0
2013-08-27 12:00:00,12:00, 12, 0,1,4,1,0,0,1,2,1,0,0,0,2
2013-08-27 12:30:00,12:30, 4, 0,0,0,0,0,0,0,1,1,0,0,0,2
2013-08-27 13:00:00,13:00, 8, 0,1,3,3,0,0,0,0,0,1,0,0,0
2013-08-27 13:30:00,13:30, 3, 0,0,0,0,1,0,1,0,0,0,0,1,0
2013-08-27 14:00:00,14:00, 6, 1,0,1,0,1,1,0,0,1,0,0,1,0
2013-08-27 14:30:00,14:30, 4, 0,1,0,0,1,0,0,0,0,1,0,0,1
2013-08-27 15:00:00,15:00, 4, 0,0,0,1,1,1,0,0,0,0,0,0,1
2013-08-27 15:30:00,15:30, 10, 1,0,0,1,0,0,1,2,1,0,1,1,2
2013-08-27 16:00:00,16:00, 7, 0,0,0,0,1,1,0,1,0,0,0,1,3
2013-08-27 16:30:00,16:30, 3, 0,0,0,0,0,1,0,0,0,0,0,0,2
2013-08-27 17:00:00,17:00, 2, 0,0,0,0,0,0,1,0,0,0,0,0,1
2013-08-27 17:30:00,17:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 18:00:00,18:00, 2, 0,0,0,1,0,0,0,0,0,1,0,0,0
2013-08-27 18:30:00,18:30, 2, 0,0,0,0,0,0,1,0,0,1,0,0,0
2013-08-27 19:00:00,19:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 19:30:00,19:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 20:00:00,20:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 20:30:00,20:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 21:00:00,21:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 21:30:00,21:30, 1, 0,0,0,1,0,0,0,0,0,0,0,0,0
2013-08-27 22:00:00,22:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 22:30:00,22:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 23:00:00,23:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27 23:30:00,23:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 00:30:00,00:30, 1, 0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-28 01:00:00,01:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 01:30:00,01:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 02:00:00,02:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 02:30:00,02:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 03:00:00,03:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 03:30:00,03:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28 07:00:00,07:00, 1, 0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-28 07:30:00,07:30, 4, 2,0,1,0,0,1,0,0,0,0,0,0,0
2013-08-28 08:00:00,08:00, 17, 1,0,0,0,0,3,2,0,3,2,2,2,2
2013-08-28 08:30:00,08:30, 33, 2,1,1,0,2,3,7,2,4,2,3,2,4
2013-08-28 09:00:00,09:00, 72, 5,4,3,5,0,5,13,3,7,5,4,2,16
2013-08-28 09:30:00,09:30, 110, 2,4,0,0,3,12,16,7,13,8,10,5,30
2013-08-28 10:00:00,10:00, 84, 3,7,4,3,3,3,10,2,5,6,2,5,31
2013-08-28 10:30:00,10:30, 118, 1,1,3,0,1,7,28,13,11,11,7,6,29
2013-08-28 11:00:00,11:00, 65, 0,9,3,2,2,3,8,5,4,4,0,3,22
2013-08-28 11:30:00,11:30, 141, 1,5,6,4,6,14,37,18,11,8,7,3,21
2013-08-28 12:00:00,12:00, 79, 5,6,5,3,3,6,12,5,6,0,4,2,22
2013-08-28 12:30:00,12:30, 143, 0,6,5,2,8,9,36,10,15,6,11,7,28
2013-08-28 13:00:00,13:00, 98, 6,8,4,3,8,6,15,2,5,3,4,7,27
2013-08-28 13:30:00,13:30, 107, 2,5,8,4,5,11,19,4,17,5,1,6,20
2013-08-28 14:00:00,14:00, 68, 8,6,6,2,3,2,6,3,2,5,2,6,17
2013-08-28 14:30:00,14:30, 99, 0,3,5,5,7,4,19,13,7,7,3,5,21
2013-08-28 15:00:00,15:00, 71, 2,5,8,5,0,4,4,8,7,3,1,2,22
2013-08-28 15:30:00,15:30, 118, 3,4,4,5,5,13,26,12,7,6,7,4,22
2013-08-28 16:00:00,16:00, 64, 3,5,4,3,4,4,6,1,1,1,3,5,24
2013-08-28 16:30:00,16:30, 73, 3,1,3,4,3,6,10,4,6,6,5,7,15
2013-08-28 17:00:00,17:00, 50, 2,2,1,4,3,2,3,5,3,1,2,5,17
2013-08-28 17:30:00,17:30, 44, 0,3,1,0,1,4,7,2,5,2,3,3,13
2013-08-28 18:00:00,18:00, 35, 0,4,1,2,3,6,1,2,2,2,1,1,10
2013-08-28 18:30:00,18:30, 35, 1,1,1,1,2,4,8,1,3,2,3,1,7
2013-08-28 19:00:00,19:00, 22, 0,0,0,1,1,2,4,1,1,1,0,1,10
2013-08-28 19:30:00,19:30, 20, 0,2,0,2,1,1,2,0,2,1,0,0,9
2013-08-28 20:00:00,20:00, 15, 1,2,0,0,0,0,2,0,1,1,0,0,8
2013-08-28 20:30:00,20:30, 16, 2,0,3,0,1,0,1,0,1,0,0,0,8
2013-08-28 21:00:00,21:00, 9, 1,0,0,0,0,1,1,0,1,0,0,0,5
2013-08-28 21:30:00,21:30, 13, 1,2,2,0,0,2,0,0,0,1,0,0,5
2013-08-28 22:00:00,22:00, 11, 1,0,1,1,0,0,1,0,0,2,0,1,4
2013-08-28 22:30:00,22:30, 6, 0,0,0,0,0,0,1,0,0,0,0,2,3
2013-08-28 23:00:00,23:00, 5, 0,0,0,0,1,1,0,0,0,0,0,2,1
2013-08-28 23:30:00,23:30, 3, 0,0,0,0,0,0,1,0,0,0,0,1,1
2013-08-29 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-29 00:30:00,00:30, 5, 1,0,0,0,0,0,1,0,0,0,0,0,3
2013-08-29 01:00:00,01:00, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-08-29 01:30:00,01:30, 6, 0,1,0,0,0,0,1,0,0,0,0,0,4
2013-08-29 02:00:00,02:00, 3, 0,0,0,0,0,0,0,0,0,0,0,0,3
2013-08-29 02:30:00,02:30, 3, 0,0,0,0,0,0,0,0,0,0,0,0,3
2013-08-29 03:00:00,03:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-29 03:30:00,03:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-29 04:00:00,04:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-29 04:30:00,04:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-29 05:00:00,05:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-29 05:30:00,05:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-29 06:00:00,06:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-29 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-29 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-29 07:30:00,07:30, 2, 0,0,0,0,0,0,1,1,0,0,0,0,0
2013-08-29 08:00:00,08:00, 16, 1,0,0,1,0,0,0,0,0,1,0,0,13
2013-08-29 08:30:00,08:30, 45, 0,1,0,1,0,2,6,3,0,1,1,1,29
2013-08-29 09:00:00,09:00, 61, 1,5,2,3,1,2,4,2,2,1,1,1,36
2013-08-29 09:30:00,09:30, 62, 5,2,3,1,0,4,4,3,2,1,4,1,32
2013-08-29 10:00:00,10:00, 106, 4,4,3,1,4,1,10,2,6,1,8,3,59
2013-08-29 10:30:00,10:30, 109, 2,1,4,2,2,6,10,4,10,1,5,2,60
2013-08-29 11:00:00,11:00, 61, 6,4,6,2,2,5,5,4,1,1,3,0,22
2013-08-29 11:30:00,11:30, 92, 1,4,6,7,8,11,12,6,9,4,5,1,18
2013-08-29 12:00:00,12:00, 76, 1,5,2,1,3,2,6,6,11,5,0,4,30
2013-08-29 12:30:00,12:30, 115, 0,3,1,2,2,16,13,9,9,8,1,7,44
2013-08-29 13:00:00,13:00, 116, 3,10,6,8,5,13,9,6,8,1,2,6,39
2013-08-29 13:30:00,13:30, 93, 5,8,6,2,3,5,7,5,8,7,5,5,27
2013-08-29 14:00:00,14:00, 101, 2,2,8,7,6,8,9,6,7,5,3,7,31
2013-08-29 14:30:00,14:30, 117, 1,5,5,5,3,7,23,15,6,12,3,7,25
2013-08-29 15:00:00,15:00, 80, 1,7,6,3,4,4,12,4,6,1,3,4,25
2013-08-29 15:30:00,15:30, 103, 2,3,3,1,9,9,13,6,9,5,8,6,29
2013-08-29 16:00:00,16:00, 69, 7,1,2,6,4,5,6,2,4,4,4,2,22
2013-08-29 16:30:00,16:30, 66, 3,3,0,1,1,9,14,2,8,3,2,1,19
2013-08-29 17:00:00,17:00, 61, 2,1,5,1,6,4,9,4,6,2,1,2,18
2013-08-29 17:30:00,17:30, 62, 2,2,4,3,1,2,11,3,8,2,3,4,17
2013-08-29 18:00:00,18:00, 54, 3,3,5,2,2,1,6,0,3,5,2,1,21
2013-08-29 18:30:00,18:30, 69, 2,4,0,1,0,5,9,5,6,5,2,1,29
2013-08-29 19:00:00,19:00, 44, 0,2,1,1,2,1,4,0,0,0,0,1,32
2013-08-29 19:30:00,19:30, 63, 1,0,1,4,2,5,9,0,2,0,0,2,37
2013-08-29 20:00:00,20:00, 48, 0,3,0,5,0,4,4,1,1,1,2,3,24
2013-08-29 20:30:00,20:30, 46, 1,3,0,1,1,2,2,2,1,4,3,4,22
2013-08-29 21:00:00,21:00, 25, 0,0,1,0,0,1,2,0,0,3,0,2,16
2013-08-29 21:30:00,21:30, 22, 0,3,0,0,0,1,1,1,1,1,1,0,13
2013-08-29 22:00:00,22:00, 16, 1,0,0,0,1,0,1,2,0,0,0,0,11
2013-08-29 22:30:00,22:30, 11, 1,1,0,0,0,0,0,1,0,0,0,0,8
2013-08-29 23:00:00,23:00, 15, 0,1,0,1,0,0,0,0,1,1,1,0,10
2013-08-29 23:30:00,23:30, 14, 1,1,0,1,0,1,1,0,0,0,1,0,8
2013-08-30 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-30 00:30:00,00:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 01:00:00,01:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 01:30:00,01:30, 3, 0,0,1,0,0,0,0,0,0,0,0,0,2
2013-08-30 02:00:00,02:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 02:30:00,02:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 03:00:00,03:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 03:30:00,03:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 04:00:00,04:00, 3, 0,0,0,0,0,0,0,0,0,0,0,0,3
2013-08-30 04:30:00,04:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 05:00:00,05:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 05:30:00,05:30, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-08-30 06:00:00,06:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-30 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-30 07:00:00,07:00, 1, 0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-30 07:30:00,07:30, 3, 0,0,0,1,0,0,0,0,0,0,0,1,1
2013-08-30 08:00:00,08:00, 24, 1,2,0,1,0,2,7,1,1,0,3,1,5
2013-08-30 08:30:00,08:30, 40, 1,1,1,1,1,8,8,1,2,2,3,2,9
2013-08-30 09:00:00,09:00, 63, 5,4,2,1,2,4,11,4,4,3,4,5,14
2013-08-30 09:30:00,09:30, 93, 2,3,1,2,1,10,19,11,7,6,5,5,21
2013-08-30 10:00:00,10:00, 76, 1,11,4,2,6,1,8,3,8,5,0,2,25
2013-08-30 10:30:00,10:30, 127, 0,4,5,5,5,9,27,13,16,8,4,6,25
2013-08-30 11:00:00,11:00, 47, 2,7,4,0,0,1,7,2,3,0,3,3,15
2013-08-30 11:30:00,11:30, 119, 2,3,4,5,1,18,24,15,9,6,7,4,21
2013-08-30 12:00:00,12:00, 71, 4,6,3,5,4,2,5,6,4,3,2,4,23
2013-08-30 12:30:00,12:30, 104, 2,2,1,7,5,5,23,9,11,4,5,4,26
2013-08-30 13:00:00,13:00, 61, 3,6,3,4,1,2,9,3,7,3,2,3,15
2013-08-30 13:30:00,13:30, 79, 2,4,4,4,4,5,15,8,7,6,3,1,16
2013-08-30 14:00:00,14:00, 62, 3,4,6,3,1,2,6,5,4,5,4,4,15
2013-08-30 14:30:00,14:30, 91, 3,3,9,4,5,6,17,7,4,3,3,6,21
2013-08-30 15:00:00,15:00, 67, 1,6,7,3,5,5,7,2,2,2,0,5,22
2013-08-30 15:30:00,15:30, 73, 1,1,2,3,4,6,5,7,6,4,0,8,26
2013-08-30 16:00:00,16:00, 72, 5,6,4,6,2,0,7,6,1,6,0,7,22
2013-08-30 16:30:00,16:30, 51, 5,4,1,1,1,3,4,6,2,3,1,1,19
2013-08-30 17:00:00,17:00, 44, 5,2,2,2,1,1,5,3,1,0,4,2,16
2013-08-30 17:30:00,17:30, 36, 0,0,1,2,0,3,5,1,1,2,3,3,15
2013-08-30 18:00:00,18:00, 20, 0,0,0,1,1,1,3,0,0,2,0,1,11
2013-08-30 18:30:00,18:30, 19, 0,0,0,0,2,1,2,2,2,1,1,0,8
2013-08-30 19:00:00,19:00, 22, 1,1,1,0,1,0,3,2,2,2,0,0,9
2013-08-30 19:30:00,19:30, 18, 0,0,0,1,2,2,1,1,1,2,1,0,7
2013-08-30 20:00:00,20:00, 12, 0,1,0,0,0,0,2,0,1,0,2,0,6
2013-08-30 20:30:00,20:30, 15, 0,2,0,0,1,1,2,1,0,1,1,0,6
2013-08-30 21:00:00,21:00, 13, 0,2,0,1,0,1,0,2,0,1,0,0,6
2013-08-30 21:30:00,21:30, 5, 0,0,0,0,0,0,0,0,0,0,0,0,5
2013-08-30 22:00:00,22:00, 7, 1,0,0,0,1,0,0,0,0,0,0,0,5
2013-08-30 22:30:00,22:30, 6, 0,0,2,0,0,0,0,0,0,0,0,0,4
2013-08-30 23:00:00,23:00, 7, 0,0,1,0,0,0,0,0,0,0,0,0,6
2013-08-30 23:30:00,23:30, 5, 0,0,0,0,0,0,1,0,0,0,0,0,4
2013-08-31 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 00:30:00,00:30, 3, 1,0,0,1,0,0,0,0,0,0,1,0,0
2013-08-31 01:00:00,01:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 01:30:00,01:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 02:00:00,02:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 02:30:00,02:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 03:00:00,03:00, 1, 0,1,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 03:30:00,03:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-31 07:30:00,07:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
